pair_id,fin_idx,nat_idx,layer,cosine_dist,l2_dist,l2_relative,norm_A,norm_B
5,1,1,30,0.01051342487335205,26.26784896850586,0.14571020754538755,178.98187255859375,181.56732177734375
5,1,1,31,0.0107804536819458,27.256568908691406,0.1470037241279761,184.76222229003906,186.06605529785156
5,1,1,32,0.011745452880859375,10.741158485412598,0.15327242946737898,70.03407287597656,70.12366485595703
6,1,2,0,1.1920928955078125e-07,0.0,0.0,1.4634196758270264,1.4634196758270264
6,1,2,1,0.0033311843872070312,1.4813308715820312,0.08311526533093326,17.962440490722656,17.682777404785156
6,1,2,2,0.0028988122940063477,2.0086660385131836,0.07615577041387556,26.39418601989746,26.35732650756836
6,1,2,3,0.0055887699127197266,3.221055030822754,0.1069345932255528,29.87970542907715,30.36375617980957
6,1,2,4,0.008061051368713379,4.302157402038574,0.12862628114072913,33.102352142333984,33.79155731201172
6,1,2,5,0.013507068157196045,6.056551933288574,0.16511575968659295,36.390193939208984,36.97108840942383
6,1,2,6,0.015555262565612793,6.949878692626953,0.17708299617591808,38.936363220214844,39.55653381347656
6,1,2,7,0.019704163074493408,8.47593879699707,0.1999127440751243,41.89546585083008,42.900917053222656
6,1,2,8,0.024241745471954346,10.396815299987793,0.22148465906235093,46.376869201660156,47.50606918334961
6,1,2,9,0.025144875049591064,11.466167449951172,0.22483057131544293,50.58611297607422,51.41218185424805
6,1,2,10,0.025771141052246094,12.575028419494629,0.22703981379318894,55.32619857788086,55.447574615478516
6,1,2,11,0.0253639817237854,12.794642448425293,0.2252395644236808,56.86747360229492,56.74171829223633
6,1,2,12,0.028366029262542725,14.057576179504395,0.23820518522085685,58.92204666137695,59.10708999633789
6,1,2,13,0.03809964656829834,17.296863555908203,0.27611647977489134,62.84556198120117,62.44115447998047
6,1,2,14,0.043824076652526855,19.11981773376465,0.29659427696177926,65.04751586914062,63.881591796875
6,1,2,15,0.04464477300643921,20.271203994750977,0.2988658061344835,68.01811218261719,67.6361083984375
6,1,2,16,0.04519498348236084,21.040380477905273,0.30079955302253786,70.28450775146484,69.61184692382812
6,1,2,17,0.03777897357940674,20.312660217285156,0.27488008290939026,73.85860443115234,73.93428039550781
6,1,2,18,0.03379666805267334,20.035511016845703,0.26080095187928826,76.0254898071289,77.6205062866211
6,1,2,19,0.03015303611755371,20.193279266357422,0.24684773554012518,80.7719497680664,82.83724212646484
6,1,2,20,0.02759087085723877,20.55893325805664,0.23684454775549688,85.48243713378906,88.12454223632812
6,1,2,21,0.02499210834503174,20.930606842041016,0.22528400732131668,91.61166381835938,94.20362854003906
6,1,2,22,0.023309707641601562,21.65047264099121,0.21723626129922677,98.46453094482422,100.86197662353516
6,1,2,23,0.02022165060043335,21.61612892150879,0.2024988144617442,105.47457885742188,108.01930236816406
6,1,2,24,0.018042385578155518,22.300060272216797,0.19089248699257458,115.71422576904297,117.92577362060547
6,1,2,25,0.016898155212402344,23.2198429107666,0.18462379823543235,124.6938705444336,126.84296417236328
6,1,2,26,0.015825986862182617,24.307109832763672,0.17852188289793017,135.14767456054688,137.16751098632812
6,1,2,27,0.015391170978546143,25.467397689819336,0.17577047682295519,144.11807250976562,145.66207885742188
6,1,2,28,0.01497185230255127,26.655384063720703,0.17312801918901582,153.54364013671875,154.3832244873047
6,1,2,29,0.015120625495910645,28.172609329223633,0.1740044636752324,161.41937255859375,162.39541625976562
6,1,2,30,0.014268934726715088,30.03798484802246,0.16960523478856848,175.7632598876953,178.44732666015625
6,1,2,31,0.013958454132080078,30.666160583496094,0.1675366371705318,181.9107208251953,184.1723175048828
6,1,2,32,0.015427112579345703,12.338058471679688,0.1756714677825004,70.32268524169922,70.14472961425781
7,1,3,0,1.1920928955078125e-07,0.0,0.0,1.4634196758270264,1.4634196758270264
7,1,3,1,0.0014639496803283691,0.9681811928749084,0.05468387256195765,17.7750186920166,17.635099411010742
7,1,3,2,0.0015808343887329102,1.4729077816009521,0.05627459282917627,26.14349365234375,26.20367431640625
7,1,3,3,0.00431668758392334,2.837590217590332,0.09455012529819114,29.748668670654297,30.27431297302246
